ChEMBL ID,SMILES,MW,IC50,Standard Units,Target ChEMBL ID,Target Name,IC50_nM
CHEMBL3701769,CCNC(=O)c1ccc2c(c1)-c1nc(-c3ccc(C4(N)CC(C)(O)C4)cc3)c(-c3ccccc3)n1CO2,494.6,0.31,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,0.31
CHEMBL307152,Cn1ccc2ccc3c4[nH]c5c(CCCN[C@H]6CC[C@H](O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,494.6,5480.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5480.0
CHEMBL5316197,Cc1cccc2c1OCn1c-2nc(-c2ccc(C3(N)CC(O)(C4CC4)C3)cc2)c1-c1ccccc1,463.58,1.5,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,1.5
CHEMBL484968,c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,304.39,10000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10000.0
CHEMBL593490,Cc1[nH]nc2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc12,463.54,1.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.0
CHEMBL603197,Cc1n[nH]c2cnc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,465.52,1.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.0
CHEMBL1170446,CCc1c[nH]c2ncnc(N3CC[C@](N)(CNC(=O)c4ccc(Cl)cc4)C3)c12,398.9,920.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,920.0
CHEMBL259834,Cc1nnc(-c2cc(Cl)ccc2Nc2ncnc3[nH]ccc23)[nH]1,325.76,171.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,171.0
CHEMBL261205,Cn1ccc2c(Nc3ccccc3-c3nnc[nH]3)ncnc21,291.32,10000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10000.0
CHEMBL259265,c1ccc2c(c1)N(c1ncnc3[nH]ccc13)CC21CCNCC1,305.39,96.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,96.0
CHEMBL446134,O=C1NCCc2nc(-c3ccc(CN4CCC(c5nnc(-c6ccccn6)[nH]5)CC4)cc3)c(-c3ccccc3)cc21,541.66,3.5,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,3.5
CHEMBL499554,CN(C)CCN1CCN(c2ccc3nc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CC1,679.88,10.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10.0
CHEMBL488428,O=c1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)[nH]2)c[nH]1,555.64,1.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.0
CHEMBL208761,CC1C(=O)Nc2ccc(N[C@H](COc3cncc(-c4ccc5c(c4)C(C)C(=O)N5)c3)Cc3c[nH]c4ccccc34)cc21,557.65,4.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4.0
CHEMBL376959,O=Nc1c(O)[nH]c2ccc(N[C@H](COc3cncc(-c4ccc5[nH]c(O)c(N=O)c5c4)c3)Cc3c[nH]c4ccccc34)cc12,587.6,6.5,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,6.5
CHEMBL512135,NCC(NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1)c1ccccc1,441.35,8.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,8.0
CHEMBL502426,CS(=O)(=O)N1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CC1,686.85,20.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,20.0
CHEMBL3701739,CCOc1cccc2c1-c1nc(-c3ccc(C4(N)CC(C)(O)C4)cc3)c(-c3ccccc3)n1CO2,467.57,1.8,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,1.8
CHEMBL3805228,Cn1ncc(Cl)c1-c1cc(C(=O)NC2(c3ccc(Cl)c(Cl)c3)CCNCC2)oc1Cl,488.2,61.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,61.0
CHEMBL3701723,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccncc3)COc3cccc(F)c3-4)cc2)C1,442.49,25.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,25.0
CHEMBL442919,OCCNCc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6n[nH]c(-c7ccccn7)n6)CC5)cc4)nc3ccn12,636.76,41.8,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,41.8
CHEMBL4282775,O=C(N1CCN(c2ncnc3[nH]nc(Cl)c23)CC1)C1(c2ccc(Br)cc2)CCNCC1,504.82,32.9,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,32.9
CHEMBL4281435,O=C(N1CCN(c2ncnc3[nH]nc(Br)c23)CC1)C1(c2ccc(Cl)cc2)CCNCC1,504.82,26.9,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,26.9
CHEMBL4523032,Cl.Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,468.99,40.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,40.0
CHEMBL4519558,CC(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1.Cl,526.04,3000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,3000.0
CHEMBL4523032,Cl.Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,468.99,5.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5.0
CHEMBL4568743,Cc1ccnc2c1nc(-c1cccnc1N)n2-c1ccc(CN)cc1.Cl,366.86,500.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,500.0
CHEMBL4565210,Cc1cnc2c(c1)nc(-c1cccnc1N)n2-c1ccc(CN)cc1.Cl,366.86,270.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,270.0
CHEMBL4544109,Cl.Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(C2(N)CCC2)cc1,469.98,6.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,6.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,466.54,12.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,12.0
CHEMBL510515,O=C(Nc1nc(-c2ccncc2)cs1)C1COc2ccccc2O1,339.38,20000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,20000.0
CHEMBL443633,CN1CCN(c2nccc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc23)CC1,621.79,720.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,720.0
CHEMBL450772,O=S1(=O)CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CC1,657.8,38.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,38.0
CHEMBL443661,CN(C)CCN1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CC1,679.88,10.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10.0
CHEMBL447044,c1ccc(-c2cc3cnc(N4CCn5cnnc5C4)nc3nc2-c2ccc(CN3CCC(c4nnc(-c5ccccn5)[nH]4)CC3)cc2)cc1,646.76,125.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,125.0
CHEMBL448926,c1ccc(-c2cc3cnc(-n4ccnc4)nc3nc2-c2ccc(CN3CCC(c4nnc(-c5ccccn5)[nH]4)CC3)cc2)cc1,590.7,35.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,35.0
CHEMBL442718,c1ccc(-c2cc3cnc(N4CCCCC4)nc3nc2-c2ccc(CN3CCC(c4nnc(-c5ccccn5)[nH]4)CC3)cc2)cc1,607.77,36.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,36.0
CHEMBL2420909,c1nc(N2CCC3(CCCCN3)CC2)c2nc[nH]c2n1,272.36,14000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,14000.0
CHEMBL276130,CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCC(N)=O)cc3)nc2n1,429.55,226.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,226.0
CHEMBL252054,CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCc4c[nH]cn4)cc3)nc2n1,452.59,99.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,99.0
CHEMBL252456,CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCC(=O)c4ccccc4N)cc3)nc2n1,505.65,15.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,15.0
CHEMBL253458,Nc1ncnc2nc(-c3ccc(CN4CCC(n5ncc6c(N)ncnc65)CC4)cc3)c(-c3ccccc3)cc12,528.62,14.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,14.0
CHEMBL253458,Nc1ncnc2nc(-c3ccc(CN4CCC(n5ncc6c(N)ncnc65)CC4)cc3)c(-c3ccccc3)cc12,528.62,14.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,14.0
CHEMBL402579,Cc1nc2ccccc2n1C1CCN(Cc2ccc(-c3nc4ncnc(N)c4cc3-c3ccccc3)cc2)CC1,525.66,69.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,69.0
CHEMBL255348,Nc1nn(CCc2c[nH]cn2)c2nc(-c3ccc(CN4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3)c(-c3ccccc3)cc12,609.74,21.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,21.0
CHEMBL5946118,CN(C)CC(c1ccc(Cl)cc1)N1CCN(c2ncnc3c2CCN3)CC1,386.93,300.0,nM,CHEMBL1255161,Proline-rich AKT1 substrate 1,300.0
CHEMBL6063949,CN(C)CC(c1ccc(C(F)(F)F)c(F)c1)N1CCN(c2ncnc3c2OCCN3)CC1,454.47,300.0,nM,CHEMBL1255161,Proline-rich AKT1 substrate 1,300.0
CHEMBL5902475,CN(C)CC(c1ccc(Cl)cc1)N1CCN(c2ncnc3c2NC(=O)CN3)CC1,415.93,300.0,nM,CHEMBL1255161,Proline-rich AKT1 substrate 1,300.0
CHEMBL452598,COc1ccc2c(c1)CC(c1nc3c(F)cc(-c4ccnc(N)n4)cc3[nH]1)CO2,391.41,5000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5000.0
CHEMBL486269,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)cc1-c1ccccc1,1057.27,500000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,500000.0
CHEMBL449564,CC(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)Nc1ccc(C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2)C(C)C)c(-c2ccccc2)c1,1057.27,16000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,16000.0
CHEMBL1632373,C[C@@H]1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c21,417.97,1.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.0
CHEMBL2177828,CC(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(CC(=O)Nc5cccc(F)c5)cc4)c3n2)c1,571.62,140.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,140.0
CHEMBL2177831,Nc1ncccc1-c1nc2cc(-c3cccnc3)cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,497.56,80.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,80.0
CHEMBL2177835,Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,496.57,68.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,68.0
CHEMBL3675367,NC(=O)c1cccc2c(NCc3ccc4c(c3)OCO4)ccnc12,321.34,10000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10000.0
CHEMBL3675415,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(F)c1,339.37,15.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,15.0
CHEMBL4857965,NC(=O)c1cccc2c(N[C@H](CN3CCCC3)c3cccc(F)c3)ncnc12,379.44,563.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,563.0
CHEMBL3699665,Cc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2n1,354.46,1157.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1157.0
CHEMBL3699670,COc1cnc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,370.46,109.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,109.0
CHEMBL3699676,COc1cc(C(N)=O)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,412.49,24.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,24.0
CHEMBL3699686,N#Cc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,364.45,145.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,145.0
CHEMBL3699768,NC(=O)c1cc(Br)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,461.36,11.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,11.0
CHEMBL3703113,NC1(c2ccc(-c3nc4cc(C(=O)O)ccn4c3-c3ccccc3)cc2)CCC1,383.45,550.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,550.0
CHEMBL4855363,Cl.Cn1nccc1-c1cc(F)c(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)cc1F,468.88,9.2,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,9.2
CHEMBL4873815,Cl.Cn1ncc(Br)c1-c1cc(F)c(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)cc1F,547.78,66.2,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,66.2
CHEMBL4875495,Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cc(F)cc(F)c2)c(Cl)c1,467.35,15.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,15.0
CHEMBL258844,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1,551.65,58.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,58.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,466.54,30.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,30.0
CHEMBL3701727,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccccc3-4)cc2)CC(O)(C2CC2)C1,449.55,3.9,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,3.9
CHEMBL55934,O=C1C=CC(=O)c2ccccc21,158.16,10980.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10980.0
CHEMBL3099612,O=C1C[C@@H](O)[C@@H](C2=CC(=O)c3ccccc3C2=O)O1,258.23,2940.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,2940.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,466.54,11.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,11.0
CHEMBL2325741,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1,428.92,3.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,3.0
CHEMBL484967,NCc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,333.44,10000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10000.0
CHEMBL3701761,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(C#N)cc3-4)cc2)C1,448.53,4.4,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4.4
CHEMBL3701774,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(C(=O)NCCO)cc3-4)cc2)C1,510.59,2.4,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,2.4
CHEMBL1761088,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(C(N)=O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,559.73,26.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,26.0
CHEMBL3701730,NC1(c2ccc(-c3nc4n(c3-c3ccsc3)COc3ccccc3-4)cc2)CCC1,399.52,5.4,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,5.4
CHEMBL519693,NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1,383.47,5011.87,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5011.87
CHEMBL486813,CC1OC(=O)c2cc(O)c(O)c(O)c21,196.16,30400.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,30400.0
CHEMBL4160193,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccccc1F,511.51,8.2,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,8.2
CHEMBL4169791,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)nc1-c1ccc(OC)cc1,523.55,1.72,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.72
CHEMBL2177832,Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(CNC(=O)c2ccccc2)cc1,497.56,28.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,28.0
CHEMBL1760768,Cc1cccc(C)c1S(=O)(=O)NC[C@@H](O)CN1CCC[C@@]2(CCN(c3ncnc(N)c3C3CC3)C2)C1,514.7,900.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,900.0
CHEMBL3701767,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(C(N)=O)cc3-4)cc2)C1,466.54,0.26,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,0.26
CHEMBL3701725,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3cc(F)ccc3-4)cc2)C1,441.51,2.0,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,2.0
CHEMBL3675353,NC(=O)c1cccc2c(NCc3ccc4c(c3)OCO4)ncnc12,322.32,10000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10000.0
CHEMBL4758246,C=CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(C(=O)c4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)c2c1,610.67,1900.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1900.0
CHEMBL5193325,COC1CCC(NC[C@@H](C(=O)N2CCN(c3ncnc4c3[C@H](C)CC(=O)N4)[C@H]3C[C@H]32)c2ccc(Cl)cc2)CC1,553.11,1.3,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.3
CHEMBL3701733,COc1ccc2c(c1)-c1nc(-c3ccc(C4(N)CC(O)(C5CC5)C4)cc3)c(-c3ccccc3)n1CO2,479.58,1.8,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,1.8
CHEMBL3596523,O=C(NC(=S)Nc1cc([N+](=O)[O-])cc(Cl)c1O)c1ccccc1,351.77,31000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,31000.0
CHEMBL447328,c1ccc(-c2cc3c(ccn4cnnc34)nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,563.67,4.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4.0
CHEMBL3701727,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccccc3-4)cc2)CC(O)(C2CC2)C1,449.55,1.0,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,1.0
CHEMBL3701724,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(F)cc3-4)cc2)C1,441.51,1.0,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,1.0
CHEMBL3355019,N#Cc1c(N)ncnc1N1CCC[C@H]1c1nc2cc(F)cc(F)c2c(=O)n1-c1ccccc1,445.43,43.0,nM,CHEMBL3130,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",43.0
CHEMBL362455,CC(C)(N)c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,339.44,250000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,250000.0
CHEMBL1258898,N[C@H](Cc1ccc(Cl)c(Cl)c1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,430.34,51.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,51.0
CHEMBL1257163,N[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ncnc3ccccc23)CC1,429.45,95.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,95.0
CHEMBL1257281,COc1cc(C[C@@H](N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc(OC)c1,421.5,838.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,838.0
CHEMBL3701747,CC1(O)CC(N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccncc3-4)cc2)C1,424.5,1.1,nM,CHEMBL2431,RAC-beta serine/threonine-protein kinase,1.1
CHEMBL1823641,O=C(NC(c1ccc(Cl)c(F)c1)C1CCNCC1)c1ccc2cnccc2c1,397.88,40.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,40.0
CHEMBL1823657,O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCCCC1)c1ccc2cnccc2c1,413.35,5800.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5800.0
CHEMBL4285143,O=C(N1CCN(c2ncnc3[nH]nc(Cl)c23)CC1)C1(c2ccc(Cl)c(Cl)c2)CCNCC1,494.81,24.3,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,24.3
CHEMBL1761080,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C#N,543.64,25000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,25000.0
CHEMBL211690,CC(C)(Cc1cccnc1)C1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,531.66,10.4,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,10.4
CHEMBL427422,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(F)c4F)c3)cc12,395.41,5.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,5.0
CHEMBL226898,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(C(F)(F)F)c4)c3)cc12,427.43,0.6,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,0.6
CHEMBL470409,NCCNC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,365.26,158.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,158.0
CHEMBL451523,COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,617.77,6400.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,6400.0
CHEMBL5190647,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)C[C@H]1C)c1ccc(Cl)cc1,485.03,29.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,29.0
CHEMBL209503,Oc1nc2ccc(N[C@H](COc3cncc(-c4ccc5nc(O)sc5c4)c3)Cc3c[nH]c4ccccc34)cc2s1,565.68,4.3,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,4.3
CHEMBL263512,N#CCn1c(O)nc2cc(N[C@H](COc3cncc(-c4ccc5c(c4)nc(O)n5CC#N)c3)Cc3c[nH]c4ccccc34)ccc21,609.65,20700.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,20700.0
CHEMBL425904,CC(CN(C)C)Oc1ccc(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,374.83,50000.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,50000.0
CHEMBL4533641,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)oc1Cl.O=C(O)[C@H](O)[C@@H](O)C(=O)O,605.38,51.2,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,51.2
CHEMBL4446375,Cn1nccc1-c1coc(C(=O)NC2CNCCC2c2ccccc2)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,500.51,709.6,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,709.6
CHEMBL4471578,Cn1ncc(Cl)c1-c1cc(C(=O)NC2CNCCC2c2ccccc2)oc1Cl.O=C(O)[C@H](O)[C@@H](O)C(=O)O,569.4,17.6,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,17.6
CHEMBL1761087,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(C#N)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,541.71,170.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,170.0
CHEMBL6004240,CN(C)CC(c1ccc(F)c(Cl)c1)N1CCN(c2ncnc3c2NC(=O)CN3)CC1,433.92,1000.0,nM,CHEMBL1255161,Proline-rich AKT1 substrate 1,1000.0
CHEMBL2178598,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(C(=O)[C@H](CNC(C)(C)CO)c4ccc(C(F)(F)F)c(F)c4)CC3)c21,539.57,47.0,nM,CHEMBL4282,RAC-alpha serine/threonine-protein kinase,47.0
