SMILES,IC50
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4cccc(F)c4)c3)cc2s1,13.0
COc1ccc(S(=O)(=O)N(C)c2nccc(-c3ccc4nc(NC(C)=O)sc4c3)n2)cc1,336.0
NS(=O)(=O)N1CCC(Nc2nccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)n2)CC1,920.0
O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1,71.0
CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1F,300.0
O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1F,140.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1F,64.0
O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1F,27.0
O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1Cl,410.0
CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)nc1,200.0
O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)nc1,140.0
O=C(NCCN1CCCC1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cn1,680.0
CCCNc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4C[C@@H](F)CN4)c(F)c3)n2n1,64.0
CCCCNc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4C[C@@H](F)CN4)c(F)c3)n2n1,19.0
CCCCCNc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4C[C@@H](F)CN4)c(F)c3)n2n1,26.0
O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NC4CCC4)nn23)cc1F,17.0
O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NC4CCCC4)nn23)cc1F,16.0
CSCCNc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4C[C@@H](F)CN4)c(F)c3)n2n1,97.0
CSCCCNc1ccc2ncc(-c3ccc(C(=O)NC[C@@H]4C[C@@H](F)CN4)c(F)c3)n2n1,61.0
O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NCCCF)nn23)cc1F,120.0
O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NCCCCF)nn23)cc1F,43.0
O=C(NC[C@@H]1C[C@@H](F)CN1)c1ccc(-c2cnc3ccc(NCCCCCF)nn23)cc1F,29.0
Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2s1,44.0
O=S(=O)(Nc1cc(-c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1,769.0
CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,13.0
Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,415.0
O=S(=O)(Nc1cc(-c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1,50.0
CC(=O)Nc1cn2cc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,118.0
O=S(=O)(Nc1cc(-c2ccc3nccn3c2)cnc1Cl)c1ccc(F)cc1,574.0
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2[nH]1,335.0
Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2o1,101.0
CNC(=O)Nc1cc(-c2ccccc2OC)sc1C(N)=O,200.0
CC(=O)c1cc(C#Cc2cccc(NC(=O)C3CC3)c2)sc1NC(N)=O,273.0
CC(=O)c1cc(C#Cc2cccc(NC(=O)c3cccc(F)c3)c2)sc1NC(N)=O,331.0
CC(=O)c1cc(C#Cc2cccc(NC(=O)c3ccccc3F)c2)sc1NC(N)=O,620.0
CNc1nc2cc(-c3cccc(CC(C)=O)c3)sc2n2c(C)cnc12,8.0
CNC(=O)C(N)Cc1cccc(-c2cc3nc(NC)c4ncc(C)n4c3s2)c1,36.31
COc1ccc(-c2cc(NC(N)=O)c(C(N)=O)s2)cc1,50.0
COc1cccc(-c2cc(NC(N)=O)c(C(N)=O)s2)c1,302.0
CC(C)C(O)c1cc(C(=O)Nc2cccc(C#Cc3cc(C(N)=O)c(NC(N)=O)s3)c2)cs1,560.0
NC(=O)Nc1sc(C#Cc2cccc(NC(=O)c3cccc(N)c3)c2)cc1C(N)=O,710.0
CNC(=O)Nc1cc(-c2cccc(OC)c2)sc1C(N)=O,300.0
CC(=O)c1cc(C#Cc2cccc(NC(=O)c3ccsc3)c2)sc1NC(N)=O,420.0
CNc1nc2[nH]c(-c3cccc(C4(NC(C)=O)CC4)n3)cc2c2c1ncn2C,81.0
CNc1nc2[nH]c(-c3cccc(CN(C)C(C)=O)n3)cc2c2c1ncn2C,14.0
CCC(=O)NCc1cccc(-c2cc3c(nc(NC)c4ncn(C)c43)[nH]2)n1,44.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)C(C)(C)C)n3)cc2c2c1ncn2C,66.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)C4CC4)n3)cc2c2c1ncn2C,33.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)C4(C)CC4)n3)cc2c2c1ncn2C,41.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)CC(C)C)n3)cc2c2c1ncn2C,26.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)c4cnccn4)n3)cc2c2c1ncn2C,23.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)c4csnn4)n3)cc2c2c1ncn2C,28.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)CCOC)n3)cc2c2c1ncn2C,12.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)CO)n3)cc2c2c1ncn2C,13.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)C(C)(C)O)n3)cc2c2c1ncn2C,12.0
CNCC(=O)NCc1cccc(-c2cc3c(nc(NC)c4ncn(C)c43)[nH]2)n1,86.0
CNc1nc2[nH]c(-c3cccc(CNC(=O)CCN(C)C)n3)cc2c2c1ncn2C,5.0
CNc1nc2[nH]c(-c3cccc(CN(C)C(=O)COC)n3)cc2c2c1ncn2C,19.0
CNC(=O)N(C)Cc1cccc(-c2cc3c(nc(NC)c4ncn(C)c43)[nH]2)n1,5.7
CNc1nc2[nH]c(-c3cccc(NC(C)=O)n3)cc2c2c1ncn2C,130.0
CNc1nc2[nH]c(-c3cccc(NCCOC)n3)cc2c2c1ncn2C,20.0
CNc1nc2[nH]c(-c3cccc(N(C)CCOC)n3)cc2c2c1ncn2C,438.0
CNc1nc2[nH]c(-c3cccc(N4CCN(C)CC4)n3)cc2c2c1ncn2C,128.0
CNc1nc2[nH]c(-c3cc(CNC(C)=O)ccn3)cc2c2c1ncn2C,330.0
CNc1nc2[nH]c(-c3cccc(CNC(C)=O)n3)cc2c2c1ncn2C,19.0
N#CCc1ccc(-n2cnc3cnc4ccc(C#Cc5cccnc5)cc4c32)cc1,94.0
Cc1nc2cnc3ccc(C#Cc4cccnc4)cc3c2n1-c1ccc(C(C)C#N)cc1,45.0
CC(C#N)c1ccc(-n2cnc3cnc4ccc(C#Cc5cccnc5)cc4c32)cc1,139.0
Cc1nc2cnc3ccc(C#Cc4cccnc4)cc3c2n1-c1ccc(CC#N)cc1,77.0
CCc1nc2cnc3ccc(C#Cc4cccnc4)cc3c2n1-c1ccc(CC#N)cc1,138.0
NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,12.88
O=S(=O)(c1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)N1CCCCC1,600.0
O=S(=O)(c1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)N1CCCC1,540.0
CN(C)S(=O)(=O)c1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1,410.0
O=S(=O)(c1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)N1CCOCC1,380.0
O=S(=O)(c1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)N1CCSCC1,250.0
O=S(=O)(Nc1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)c1ccc(Cl)cc1,990.0
NCCC(=O)Nc1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1,270.0
c1cn(-c2ccc(-c3ccnc(Nc4ccc5ncsc5c4)n3)cc2)cn1,700.0
O=S(=O)(c1ccccc1)c1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1,440.0
CN1CCN(c2ccc(-c3ccnc(Nc4ccc5ncsc5c4)n3)cc2)CC1,407.38
O=S(=O)(c1ccc(-c2ccnc(Nc3ccc4ncsc4c3)n2)cc1)N1CCNCC1,64.0
COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCC(OCCO)CC3)c2=O)cn1,3.8
O=S(=O)(NCCO)c1ccc(-c2ccnc3[nH]c(C4CC4)cc23)cc1,199.53
C[C@@H](CO)NS(=O)(=O)c1ccc(-c2ccnc3[nH]c(C(F)(F)F)cc23)cc1,19.95
Cc1cc2c(-c3ccc(S(=O)(=O)NCC(C)(C)O)cc3)ccnc2[nH]1,10.0
CC(C)(O)CNS(=O)(=O)c1ccc(-c2ccnc3[nH]c(C4CC4)cc23)cc1,6.31
Cc1cc2c(-c3ccc(S(=O)(=O)NCCO)cc3)ccnc2[nH]1,19.95
Cc1cc2c(-c3ccc(S(=O)(=O)NC4CCS(=O)(=O)CC4)nc3)ccnc2[nH]1,12.59
O=S1(=O)CCC(NS(=O)(=O)c2ccc(-c3ccnc4[nH]c(Cn5ccnn5)cc34)cc2)CC1,15.85
O=S1(=O)CCC(NS(=O)(=O)c2ccc(-c3ccnc4[nH]c(C5CCNCC5)cc34)cc2)CC1,15.85
CN(C)Cc1cc2c(-c3ccc(S(=O)(=O)NC4CCS(=O)(=O)CC4)cc3)ccnc2[nH]1,19.95
CC(C)(C)c1cc2c(-c3ccc(S(=O)(=O)NC4CCS(=O)(=O)CC4)cc3)ccnc2[nH]1,7.9430000000000005
COc1ccc(C(=O)NNC(=O)c2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)cc1,3.8
NCCNS(=O)(=O)c1ccc(-c2ccnc3[nH]ccc23)cc1,39.809999999999995
NC(=O)c1ccc(-c2ccnc3[nH]ccc23)cc1,630.9599999999999
CNCCNS(=O)(=O)c1ccc(-c2ccnc3[nH]ccc23)cc1,31.62
CN(C)CCNS(=O)(=O)c1ccc(-c2ccnc3[nH]ccc23)cc1,199.53
CS(=O)(=O)Nc1ccc(-c2ccnc3[nH]ccc23)cc1,158.48999999999998
O=S1(=O)CCC(NS(=O)(=O)c2ccc(-c3ccnc4[nH]ccc34)cc2)CC1,79.43
NCCNS(=O)(=O)c1ccc(-c2ccnc3[nH]c(CC(N)=O)cc23)cc1,19.95
Cc1cc2c(-c3ccc(NS(=O)(=O)CCN)cc3)ccnc2[nH]1,15.85
Cc1cc2c(-c3ccc(S(=O)(=O)N(C)C4CCS(=O)(=O)CC4)cc3)ccnc2[nH]1,39.809999999999995
Cc1cc2c(-c3ccc(N(C)S(C)(=O)=O)cc3)ccnc2[nH]1,316.23
NC(=O)c1cc(-c2ccccc2)cc2c(C3CCNCC3)c[nH]c12,501.19
CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccccc4)cc23)CC1,25.12
NC(=O)c1cc(-c2ccccc2)cc2c(C3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)c[nH]c12,398.11
CCc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,7.9430000000000005
NC(=O)c1cc(-c2cccc(Cl)c2)cc2cc[nH]c12,794.3299999999999
NC(=O)c1cc(-c2ccc(Cl)cc2)cc2cc[nH]c12,316.23
NC(=O)Nc1cc(-c2cccc(Cl)c2)sc1C(N)=O,39.809999999999995
Cc1cnc2c(NCCN3CCNCC3)nc3cc(-c4ccccc4)sc3n12,39.809999999999995
C#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2OCC2CC2)nc1N,8.511
Cc1cnc2c(NCCN)nc3cc(-c4ncc[nH]4)sc3n12,446.68
CNc1nc2sc(-c3ccc(SC)cc3)nc2c2c1ncn2C,28.18
CNc1nc2cc(-c3nccs3)sc2c2c1ncn2C,229.08999999999997
CNc1nc2sc(-c3ccc(C(=O)NCc4cccs4)cc3)nc2c2c1ncn2C,15.14
CCNC(=O)c1ccc(-c2nc3c(nc(NC)c4ncn(C)c43)s2)cc1,15.14
CC(=O)c1cc2cc(Nc3nccc(-c4ccc(S(=O)(=O)N5CCNCC5)cc4)n3)ccc2o1,25.7
CNc1nc2sc(-c3ccc(N4CC=CCC4)cc3)nc2c2c1ncn2C,33.11
CNC(=O)c1ccc(-c2nc3c(nc(NC)c4ncn(C)c43)s2)cc1,15.14
O=S(=O)(c1ccc(-c2ccnc(Nc3cc(F)cc(F)c3)n2)cc1)N1CCNCC1,117.49
CN(c1ccc(-c2ccnc3[nH]ccc23)cc1)S(C)(=O)=O,316.23
COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCO)CC3)c2=O)cn1,21.6
Cc1nc(N)nc2c1cc(-c1cnc3ccccc3c1)c(=O)n2[C@H]1CC[C@@H](OCC(N)=O)CC1,116.0
Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2[C@H]1CC[C@H](OCC(N)=O)CC1,256.0
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCC(N)=O)CC3)c2=O)cc1F,8.22
COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCC(N)=O)CC3)c2=O)cn1,23.3
Cc1nc(N)nc2c1cc(-c1cnn(C)c1)c(=O)n2[C@H]1CC[C@@H](OCC(N)=O)CC1,988.0
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(N)=O)CC3)c2=O)cn1,51.9
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(N)=O)CC3)c2=O)cc1F,5.819999999999999
Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2[C@H]1CC[C@@H](OCO)CC1,11.2
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCO)CC3)c2=O)cn1,22.0
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCO)CC3)c2=O)cc1F,5.24
Cc1nc(N)nc2c1cc(-c1cnc3ccccc3c1)c(=O)n2[C@H]1CC[C@H](OCO)CC1,23.8
Cc1nc(N)nc2c1cc(-c1cnn(C)c1)c(=O)n2[C@H]1CC[C@@H](OCO)CC1,310.0
CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5cnc6[nH]ccc6c5)c4c3)cc2)CC1,288.0
O=C1NCc2c1c1c3cc(O)ccc3[nH]c1c1[nH]c3ccccc3c21,139.2
CC1(C)CC(c2c[nH]c3c(C(N)=O)cc(-c4ccccc4)cc23)NC1=O,19.95
NCCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccccc4)cc23)CC1,140.0
CS(=O)(=O)CCc1c[nH]c2c(C(N)=O)cc(-c3ccccc3)cc12,63.1
NC(=O)c1cc(-c2ccccc2)cc2c(C3CCC(=O)N3)c[nH]c12,39.809999999999995
CC1(C)CC(O)NC1c1c[nH]c2c(C(N)=O)cc(-c3ccccc3)cc12,199.53
NC(=O)c1cc(-c2ccccc2)cc2c(C3CCCC(=O)C3)c[nH]c12,79.43
NC(=O)c1cc(-c2ccccc2)cc2c(C3CCCS(=O)(=O)C3)c[nH]c12,158.48999999999998
NC(=O)c1cc(-c2ccc(F)cc2)cc2c(C3CCS(=O)(=O)CC3)c[nH]c12,50.0
CC1(C)CC(c2c[nH]c3c(C(N)=O)cc(-c4ccccc4)cc23)CCS1(=O)=O,110.0
CC1(C)C[C@H](c2c[nH]c3c(C(N)=O)cc(-c4ccc(F)cc4)cc23)CCS1(=O)=O,130.0
NC(=O)c1cc(-c2ccccc2)cc2c(C3CCN(S(=O)(=O)CCCN4CCCC4)CC3)c[nH]c12,10.0
CN(C)CCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccccc4)cc23)CC1,500.0
CC(=O)CCc1c[nH]c2c(C(N)=O)cc(-c3ccccc3)cc12,125.89
NC(=O)c1cc(-c2ccccc2)cc2c([C@@H]3C[C@H]4CC[C@@H](C3)S4(=O)=O)c[nH]c12,79.43
NC(=O)c1cc(-c2ccccc2)cc2c(C3CCN(S(=O)(=O)CCN4CCOCC4)CC3)c[nH]c12,7.9430000000000005
CCN(CC)CCCS(=O)(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(-c4ccccc4)cc23)CC1,190.0
NC(=O)c1cc(-c2ccccc2)cc2c(C3CCS(=O)(=O)CC3)c[nH]c12,80.0
CN1C(=O)CCC1c1c[nH]c2c(C(N)=O)cc(-c3ccccc3)cc12,501.19
NC(=O)c1cc(-c2ccccc2)cc2c(C3CCC(=O)CC3)c[nH]c12,501.19
NC(=O)c1cc(-c2ccccc2)cc2c(C3CCS(=O)(=O)C3)c[nH]c12,100.0
C1C[C@@H]2[C@H](C1)C2C3=NN=C4N3C5=C(C=CC(=C5)C6=CC(=CN=C6)C(F)F)N=C4,40.0
C1CCC(=CC1)C2=NN=C3N2C4=C(C=CC(=C4)C5=CC(=CN=C5)C(F)F)N=C3,500.0
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1n1ccc2cnc3[nH]cc(C#N)c3c21,1000.0
NC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1CCc1[nH]ncc1-2,670.0
N[C@]1(c2ccc(-c3nc4ccc5nnc(C6NCNN6)n5c4cc3-c3ccccc3)cc2)C[C@](O)(C2CC2)C1,0.7
N[C@]1(c2ccc(-c3nc4ccc5nnc(C(F)F)n5c4cc3-c3ccccc3)cc2)C[C@](O)(C2CC2)C1,0.34
O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,1.7
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,107.0
N#CC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,630.0
CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1,0.2
CCC(F)(F)c1cc(N2CCC(S(C)(=O)=O)CC2)nc2sc(C(N)=O)c(N)c12,49.0
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,200.0
Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,300.0
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,491.0
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,7.3
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-].[Na+],16.0
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,5.0
C1CSCCN1C2=C3C=CC=C4C3=C(C=C2)C(=C(C4=O)C#N)C#N,800.0
COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,90.0
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43,470.0
CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C,7.4
CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,26.9
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,225.0
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,16.0
C=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,0.04
C[C@@]12[C@H]3CC[C@@H]([C@@]1(C(=O)OC2=O)C)O3,600.0
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O,13.09
O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,400.0
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,700.0
COc1ccc(O)c(C(=O)c2ccc(/C=C/[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F.Cl,160.0
CNc1nc2sc(-c3cccc(C(C)NC(C)=O)c3)nc2c2c1ncn2C,9.0
NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,63.0
CNC1=Nc2cc(-c3cccc(CCNS(N)(=O)=O)c3)sc2N2C(C)=CNC12,7.0
CNC1=Nc2cc(-c3cccc(CC(N)=O)c3)sc2N2C(C)=CNC12,8.0
CNC1=Nc2cc(-c3cccc(CN)c3)sc2N2C(C)=CNC12,8.5
CNC1=Nc2cc(-c3cccc(CCC(=O)O)c3)sc2N2C(C)=CNC12,9.0
CNC1=Nc2cc(-c3ccccc3)sc2N2C(C)=CNC12,21.88
CC1=CNC2C(NCCN3CCCCC3)=Nc3cc(-c4ccccc4)sc3N12,40.0
CC1=CNC2C(N)=Nc3cc(-c4ccccc4)sc3N12,371.53999999999996
NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,25.12
NCCNNS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)cc(C(N)=O)c2N)cc1,158.48999999999998
CNS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)cc(C(N)=O)c2O)cc1,1000.0
COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(N)=O)CC3)c2=O)cn1,19.3
COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,80.0
CC(C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O)O,800.0
CCCCC(C(=O)NC1CCCCC1)OC2=CC(=C(C=C2C#CC3=CC=CC=C3OC(F)(F)F)C(=O)O)O,500.0
N#Cc1c(-c2ccc(C(=O)[O-])cc2)cc(-c2ccccc2O)nc1N.[Na+],700.0
CCCCCCOc1cccc(O)c1-c1cc(C2CCNCC2)c(C#N)c(N)n1,25.0
NC(=O)c1cc(-c2ccccc2)cc(-c2ccc(S(=O)(=O)NNC3CC3)cc2)c1N,316.23
NC(=O)c1nn(-c2ccc(S(=O)(=O)C(F)(F)F)cc2)c2c1CCc1ccc(N)cc1-2,1000.0
Cc1c(O)cccc1C(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc3c(c1)OCO3)CC2,1000.0
CCC(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc(S(N)(=O)=O)cc1)CC2,1000.0
CCCS(=O)(=O)c1ccc(-n2nc(C(N)=O)c3c2-c2cc(NS(C)(=O)=O)ccc2CC3)cc1,1000.0
NC(=O)c1nn(-c2ccc(F)c(Cl)c2)c2c1CCc1ccc(NC(=O)c3ccccc3Cl)cc1-2,1000.0
NC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1CCc1ccc(NC(=O)C3CC3)cc1-2,1000.0
NC(=O)c1nn(-c2ccc(F)cc2)c2c1CCc1ccc(NC(=O)c3ccccc3Cl)cc1-2,1000.0
Cc1cc(Cl)ncc1C(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc(F)cc1)CC2,1000.0
NC(=O)c1nn(-c2ccc(F)c(F)c2)c2c1CCc1ccc(NC(=O)c3ccccc3Cl)cc1-2,1000.0
CS(=O)(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc(S(N)(=O)=O)cc1)CC2,1000.0
CC1Cc2c(C(N)=O)nn(-c3ccc(F)cc3)c2-c2cc(NC(=O)c3ccncc3Cl)ccc21,1000.0
NC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1CCc1ccc(NC(=O)C3CCC3)cc1-2,1000.0
Cc1c(O)cccc1C(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc(F)cc1)CC2,1000.0
CC(=O)Oc1cccc(C(=O)Nc2ccc3c(c2)-c2c(c(C(N)=O)nn2-c2cccc(F)c2)CC3)c1C,1000.0
NC(=O)c1nn(-c2cccc(F)c2)c2c1CCc1ccc(NC(=O)c3cccc(Cl)c3F)cc1-2,1000.0
C#CCN(CC#C)S(=O)(=O)c1ccc(-n2nc(C(N)=O)c3c2-c2cc(N)ccc2CC3)cc1,1000.0
CS(=O)(=O)c1ccc(-n2nc(C(N)=O)c3c2-c2cc(NC(=O)C4CCC4)ccc2CC3)cc1,1000.0
Cl.NC(=O)c1nn(-c2ccc3c(c2)OCO3)c2c1CCc1ccc(NC(=O)CNC3CCC3)cc1-2,1000.0
NC(=O)c1nn(-c2cccc([N+](=O)[O-])c2)c2c1CCc1ccc(NC(=O)c3ccccc3Cl)cc1-2,1000.0
NC(=O)c1nn(-c2cccc(O)c2)c2c1CCc1ccc(NC(=O)c3cccnc3Cl)cc1-2,1000.0
NC(=O)c1nn(-c2ccc3c(c2)OCO3)c2c1CCc1ccc(NC(=O)c3ccccc3Cl)cc1-2,1000.0
NC(=O)c1nn(-c2ccc(F)cc2F)c2c1CCc1ccc(NC(=O)c3cccnc3Cl)cc1-2,1000.0
Cc1nnsc1C(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc3c(c1)OCO3)CC2,1000.0
Cc1c(O)cccc1C(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc3c(c1)OCO3)CO2,1000.0
CC(C)NCC(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc3c(c1)OCO3)CC2,1000.0
CC1Cc2c(C(N)=O)nn(-c3ccc(F)cc3F)c2-c2cc(NC(=O)c3ccncc3Cl)ccc21,1000.0
NC(=O)c1nn(-c2cccc(O)c2)c2c1CCc1ccc(NC(=O)c3ccncc3Cl)cc1-2,1000.0
CC(=O)N1Cc2c(C(N)=O)nn(-c3ccc4c(c3)OCO4)c2-c2cc(NS(C)(=O)=O)ccc21,1000.0
NC(=O)c1nn(-c2ccccc2)c2c1CCc1ccc(NC(=O)c3ccncc3Cl)cc1-2,1000.0
NC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1CCc1ccc(N)cc1-2,1000.0
CC(C)S(=O)(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc(S(N)(=O)=O)cc1)CC2,1000.0
NC(=O)c1nn(-c2ccc(O)cc2)c2c1CCc1ccc(NC(=O)c3cc(N)ccc3Cl)cc1-2,1000.0
CS(=O)(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccccc1)CC2,1000.0
NC(=O)c1nn(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)c2c1CCc1ccc(N)cc1-2,1000.0
CC(C)C(=O)Nc1ccc2c(c1)-c1c(c(C(N)=O)nn1-c1ccc(S(N)(=O)=O)cc1)CC2,1000.0
